url,img,bank,card_name,card_name_original,card_type,card_feature_description,card_benefit_description,cost_interest_rate_annum,cost_annual_fee,cost_annual_fee_condition,required_income,required_age,required_applicant,cashback,cashback_category,cashback_info,reward,reward_category,reward_info,travel_benefit,travel_benefit_category,travel_benefit_info,premium,premium_info,petrol,petrol_info
https://ringgitplus.com/en/credit-card/Citi-Clear-Mastercard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000085/citi-clear-mastercard.jpg,citibank,citi_clear_mastercard,Citi Clear Mastercard,mastercard,,,15% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""3 points on every RM1"": [""at Borders, Topshop, Topman, GAP, La Senza, Zouk Club KL, Vincci, G2000 and Sakae Sushi!""], ""1 point on every RM1"": [""on other retail transactions""]}",3x Citi Rewards Points at selected retail outlets and 1x Citi Rewards Point on other retail expenses. Citi Rewards point are evergreen and can be redeemed at Citi Thank You Rewards Program.,False,,,True,1-for-1 drinks at The Coffee Bean & Tea Leaf outlets. 1-for-1 movie tickets every Friday at Golden Screen Cinema (GSC). 50% off on Netflix and Spotify new or add-on subscriptions from now till 30 April 2021.,False,
https://ringgitplus.com/en/credit-card/Citi-Prestige-Mastercard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a000093/citi-prestige-mastercard.jpg,citibank,citi_prestige_mastercard,Citi Prestige Mastercard,mastercard,,,15% p.a.,"RM1,000",not_free,16000.0,,Anybody,False,,,True,"{""2 points on every RM1"": [""equivalent when you spend in foreign currencies*""], ""1 point on every RM1"": [""on eligible purchases locally""]}","Earn unlimited and evergreen Citi Rewards points with every Ringgit spent locally and double points for all overseas purchases. Get up to 40% Relationship Bonus for staying loyal with Citibank. Get 250,000 bonus points when you spend RM240,000 and above.",True,,"Up to 12x complimentary access to airport lounge through MasterCard Airport Experiences by Loungekey, complimentary limo ride home from airport, and free night stay at any international hotel and resort. Plus, comprehensive travel insurance coverage up to US$500,000.",True,"Personalised services such as Citi Prestige Concierge, Citi Prestige Priority Line, access to exclusive events by invitation and many more perks for carrying a Citi Prestige card.",True,"Every Ringgit spent on fuel at any petrol stations nationwide, you earn 1 Citi Rewards point, with no capping and no expiry date!"
https://ringgitplus.com/en/credit-card/Citi-Travel-Account.html,https://ringgitplus.com/img/card-400/529f003412996f9f0b000c50/citi-travel-account.jpg,citibank,citi_travel_account,Citi Travel Account,,,,15% p.a.,0,free,2000.0,,Any Business,True,"{""Travel-related expenses"": [""0.75%"", ""uncapped"", ""any amount monthly""]}",0.75% cashback on travel-related expenses with a minimum redemption amount of RM200.,False,,,False,,,True,"Simplify business expenses in a single payment solution. Complimentary Corporate Liability Waiver Insurance of up to RM75,000 per cardholder to protect against misuse by employees.",False,
https://ringgitplus.com/en/credit-card/Citi-Business-Platinum-Mastercard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a00008a/citi-business-platinum-mastercard.jpg,citibank,citi_business_platinum_mastercard,Citi Business Platinum Mastercard,mastercard,,,15% p.a.,0,free*,4000.0,,Self-Employed (i.e. Business Owner) applicants only,True,"{""Overseas Spends"": [""1.2%"", ""uncapped"", ""any amount monthly""], ""Local Spends"": [""0.5%"", ""uncapped"", ""any amount monthly""]}",Unlimited 1.2% cashback on overseas spending and unlimited 0.5% cashback on local retail spending. Cashback will be automatically redeemed into your account once reached RM20.,False,,,True,"{""Personal Accident"": [""Up to RM1,000,000""], ""Delayed Flight"": [""Up to RM675""], ""Missed Flight"": [""Up to RM675""], ""Lost Luggage"": [""Up to RM2,000""], ""Delayed Luggage"": [""Up to RM675""]}",Complimentary travel insurance coverage of up to RM1 million when you purchase your travel tickets with Citi Business Platinum Card.,False,,False,
https://ringgitplus.com/en/credit-card/Citi-Business-Signature-Card.html,https://ringgitplus.com/img/card-400/5266550d1d7879c0400004e6/citi-business-signature-card.jpg,citibank,citi_business_signature_card,Citi Business Signature Card,,,,15% p.a.,0,free,2000.0,,Any Business,True,"{""on selected Retail Spends"": [""0.75%"", ""uncapped"", ""any amount monthly""], ""on Utilities"": [""0.2%"", ""uncapped"", ""any amount monthly""]}",Get 0.75% cashback on selected spending and 0.2% cashback on utility spending with a minimum redemption value of RM200.,False,,,True,"{""Personal Accident"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM1,250""], ""Missed Flight"": [""Up to RM1,250""], ""Lost Luggage"": [""Up to RM6,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Discount at selected premium golf club worlwide with Visa Signature. Complimentary travel insurance coverage of up to RM500,000.",True,"Complimentary Corporate Liability Waiver Insurance of up to RM75,000 per cardholder to protect against misuse by employees.",False,
https://ringgitplus.com/en/credit-card/HSBC-Amanah-MPower-Platinum-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e1/hsbc-amanah-mpower-platinum-credit-card-i.jpg,hsbc,hsbc_amanah_mpower_platinum_credit_card_i,HSBC Amanah MPower Platinum Credit Card-i,,,,15% p.a.,0,free*,3000.0,,Anybody,True,"{""Petrol"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""Groceries"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""eWallets"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""All Local and Overseas Retail Spends"": [""0.2%"", ""uncapped"", ""any amount monthly""]}","Up to 8% cashback on petrol, groceries and eWallets for monthly spend above RM2,000. Get extra 0.2% cashback on all other spending with RM15 cap per category. Maximise your cashback by getting your loved ones a supplementary card!",False,,,False,,,True,"Spoil yourself with some retail therapy under HSBC VIP SmartPrivileges Programme and enjoy great deals and discounts at more than 6,500 shopping outlets nationwide.",True,"Swipe your petrol purchases and get up to 8% cashback everyday with a minimum spend of RM2,000 or more each month."
https://ringgitplus.com/en/credit-card/HSBC-Platinum-Credit-Card.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e3/hsbc-platinum-credit-card.jpg,hsbc,hsbc_platinum_credit_card,HSBC Platinum Credit Card,,,,15% p.a.,RM240,not_free,3000.0,,Anybody,False,,,True,"{""8 points on every RM1"": [""on Contactless spend""], ""5 points on every RM1"": [""on Online, Overseas and Groceries expenses""]}","Tap for your daily purchases (contactless purchases via MasterCard Tap & Go™, Visa payWave or Samsung Pay) and earn 8X reward points, while spending on Online (Lazada, Shopee, Zalora, Grab, HappyFresh & Fave), Overseas and Groceries purchases will give you 5X reward points.",True,,"Enjoy more shopping, dining, and entertainment perks while abroad with HSBC's Home & Away. You'll get special discounts when you swipe using your HSBC Platinum credit card, wherever you go!",True,Extra savings and special discounts every month at more than 6500 shopping outlets nationwide with your HSBC Platinum credit card.,False,
https://ringgitplus.com/en/credit-card/HSBC-Visa-Signature.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000dd/hsbc-visa-signature.jpg,hsbc,hsbc_visa_signature,HSBC Visa Signature,visa,,,15% p.a.,RM600,not_free,6000.0,,Anybody,False,,,True,"{""8 points on every RM1"": [""on online spend in foreign currency""], ""5 points on every RM1"": [""on online retail spends in Ringgit Malaysia""]}","Get 1x Reward Point plus up to 7x Additional Reward Points for every Ringgit spent with HSBC Visa Signature, capped at 30,000 Additional Reward Points per month per eligible cardholder.",True,,Complimentary 6x lounge access to Plaza Premium Lounge for primary cardholders and 25% off for supplementary cardholders.,True,"Indulge and enjoy special VIP treatment and discounts while shopping at more than 6,500 shopping outlets nationwide. With new and exciting offers every month, you'll be spoilt for choices with the HSBC Visa Signature!",False,
https://ringgitplus.com/en/credit-card/HSBC-Premier-World-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000de/hsbc-premier-world-mastercard.jpg,hsbc,hsbc_premier_world_mastercard,HSBC Premier World MasterCard,mastercard,,,15% p.a.,0,free,,,"HSBC Premier account holder with minimum RM 200,000 in total relationship balance",False,,,True,"{""10 points on every RM1"": [""on all overseas spend""], ""8 points on every RM1"": [""on contactless payments""], ""5 points on every RM1"": [""on groceries, online shopping and e-wallet spend""], ""1 point on every RM1"": [""on all other spend""]}","Get 10X Reward Points on your overseas spend, and 5X Reward Points on groceries, online shopping and e-wallet spend. Gain 8X Reward Points when you perform any contactless payment.",True,,"Complimentary 6x access to KLIA Plaza Premium Lounge. Enjoy Grab complimentary rides when you spend a minimum of RM2,500 per transaction on airline ticket(s).",True,"Wallet Protection Insurance and e-Commerce protection by MasterCard, unlimited WiFi via Boingo, overseas Cash Advance facility and top-notch card security with free 24-hour card loss reporting line.",False,
https://ringgitplus.com/en/credit-card/HSBC-Amanah-Premier-World-MasterCard-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000db/hsbc-amanah-premier-world-mastercard-i.jpg,hsbc,hsbc_amanah_premier_world_mastercard_i,HSBC Amanah Premier World MasterCard-i,mastercard,,,15% p.a.,0,free,,,"HSBC Amanah Premier account holder with minimum RM200,000 in total relationship balance",True,"{""Overseas Spend"": [""1%"", ""uncapped"", ""any amount monthly""], ""Local Spend"": [""0.5%"", ""uncapped"", ""any amount monthly""]}",Get 1% cash back on all your overseas shopping purchases and 0.5% cash back when you spend locally with no annual fees charged.,False,,,True,"{""Personal Accident"": [""Up to RM750,000""]}","Worldwide Concierge Service, Emergency Helpdesk, and Free Travel Insurance up to RM1,500,000. Enjoy 6x complimentary access to Plaza Premium Lounge (Malaysia, Hong Kong and Singapore), PLUS 1 complimentary access of up to 3 consecutive hours per day. Get a complimentary Grab ride when you purchase a minimum of RM2,500 air tickets.",True,"Get USD200 E-commerce Protection and USD100 Wallet Protection during your trip. Enjoy 7% off for hotel room bookings at Agoda, and 10% discount for hotel room bookings made at Expedia.",False,
https://ringgitplus.com/en/credit-card/HSBC-Advance-Visa-Platinum.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e2/hsbc-advance-visa-platinum.jpg,hsbc,hsbc_advance_visa_platinum,HSBC Advance Visa Platinum,visa,,,15% p.a.,0,free,3000.0,,HSBC Advance Account members only,False,,,True,"{""3 points on every RM1"": [""on auto-billing and online transactions""], ""1 point on every RM1"": [""on other transactions""]}",Get 3x reward points for every auto-billing and online transactions. All other purchases grants you 1x reward point.,True,,"Give new meaning to ""Global Recognition"". Your HSBC Advance Visa Platinum Credit Card is recognized across the globe, allowing you the luxury of enjoying the best local offers available.",True,"Get exclusive deals and savings at more than 6,500 Shopping outlets nationwide with your HSBC Advance Visa Platinum Credit Card. With new and exciting offers every month, you'll enjoy better savings on your shopping spree.",False,
https://ringgitplus.com/en/credit-card/HSBC-Premier-Travel-Credit-Card.html,https://ringgitplus.com/img/card-400/58bfe18b38697197252abc24/hsbc-premier-travel-credit-card.jpg,hsbc,hsbc_premier_travel_credit_card,HSBC Premier Travel Credit Card,,,,15% p.a.,0,free*,3000.0,,"HSBC Premier Account members only with min. RM200,000 in total relationship balance with HSBC",False,,,True,"{""1.1 points on every RM1"": [""overseas spend in foreign currency (online, utility and insurance transactions)""], ""1 point on every RM4"": [""local spend in Ringgit Malaysia (online, utility and insurance transactions)""]}","Earn 1.1 Air Miles for every RM1 spend overseas, capped at 20,000 Air Miles; wheres 1 Air Mile for every RM4 spend locally, capped 30,000 Air Miles per calendar month. You can also convert Air Miles to cash back into Premier Junior Savers Account!",True,,"12 complimentary visits at Plaza Premium Lounge for primary cardholder, and Wallet Protection Insurance and e-Commerce protection by MasterCard.",True,"Enjoy Grab complimentary rides with a minimum spend of RM2,500 per transaction on airline ticket(s), unlimited WiFi via Boingo at over 1 million hotspots worldwide, discounts at Agoda and Expedia, and World MasterCard Benefits.",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Wise-Gold.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000d9/hong-leong-wise-gold.jpg,hong_leong_bank,hong_leong_wise_gold,Hong Leong Wise Gold,,,,15% p.a.,RM98,not_free,2000.0,,Anybody,True,"{""Petrol"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Groceries"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Dining"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Others"": [""0.25%"", ""uncapped"", ""from RM500 and above monthly""]}","Get 8% weekend cashback on petrol, groceries and dining when you spend more than RM500 in a month, capped at RM18 per category. All spends below RM500 in a month earn you 0.25% cashback capped at RM1.25 per month.",False,,,False,,,False,,True,"Plan your refueling wisely because you can get 8% cashback if you do it over the weekends. Fill up your tank on weekdays to get 1% cashback, both capped at RM18 per month."
https://ringgitplus.com/en/credit-card/Hong-Leong-Wise-Platinum.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000da/hong-leong-wise-platinum.jpg,hong_leong_bank,hong_leong_wise_platinum,Hong Leong Wise Platinum,,,,15% p.a.,RM98,not_free,5000.0,,Anybody,True,"{""Petrol"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Groceries"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Dining"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Others"": [""0.25%"", ""uncapped"", ""from RM500 and above monthly""]}","Spend more than RM500 in a month to earn 8% weekend cashback on petrol, groceries and dining, capped at RM18 per category. Any spends below RM500 in a month earn you 0.25% cashback capped at RM1.25 per month.",False,,,False,,,False,,True,"Plan you refueling wisely because you can get 8% cashback if you do it over the weekends. Fill up your tank on weekdays to get 1% cashback, both capped at RM18 per month."
https://ringgitplus.com/en/credit-card/Hong-Leong-Im-Card.html,https://ringgitplus.com/img/card-400/552b421e81576f1f3d29c7ca/hong-leong-im-card.jpg,hong_leong_bank,hong_leong_i'm_card,Hong Leong I'm Card,,,,15% p.a.,0,free,2000.0,,Anybody,False,,,False,,,True,,Enjoy 0 conversion markup when you exchange foreign currencies while travelling.,False,,False,
https://ringgitplus.com/en/credit-card/GSC-Hong-Leong-Platinum-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000b8/gsc-hong-leong-platinum-visa.jpg,hong_leong_bank,gsc_hong_leong_platinum_visa,GSC - Hong Leong Platinum Visa,visa,,,15% p.a.,RM300,not_free,5000.0,,Anybody,False,,,True,"{""3 points on every RM1"": [""online Spend""], ""1 point on every RM1"": [""other Retail Spends""]}","Spend overseas, online and at GSC to earn 3x reward points. Other retail spends get you 1x reward point. Extra 1x reward point will be rewarded when you spend RM1,000 and above for Other Retail Spend category.",False,,,True,"New-to-bank gets 10 free movie tickets upon approval. Every day (except Wednesday) get RM6 off on movie tickets. Plus, 30% discount on snacks & drinks purchases on GSC app & 10% discount at GSC counters.",False,
https://ringgitplus.com/en/credit-card/GSC-Hong-Leong-Gold-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000b7/gsc-hong-leong-gold-visa.jpg,hong_leong_bank,gsc_hong_leong_gold_visa,GSC - Hong Leong Gold Visa,visa,,,15% p.a.,RM150,not_free,2000.0,,Anybody,False,,,True,"{""3 points on every RM1"": [""online Spend""], ""1 point on every RM1"": [""other Retail Spends""]}","Earn 3x reward points on overseas, online and at GSC spends; 1x reward point for other retail spends. Spend RM1,000 and above on Other Retail Spend category to earn extra 1x reward point.",False,,,True,"New-to-bank get 5 free movie ticket upon approval. Every day (except Wednesday) get RM6 off for movie ticket purchases via GSC mobile app. Plus, 30% discount on foods and beverages via online purchases and 10% for purchases at GSC counters.",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Sutera-Platinum-Card.html,https://ringgitplus.com/img/card-400/56a874d842df52bf63de741b/hong-leong-sutera-platinum-card.jpg,hong_leong_bank,hong_leong_sutera_platinum_card,Hong Leong Sutera Platinum Card,,,,15% p.a.,0,free*,5000.0,,Any Business,False,,,True,"{""6 points on every RM1"": [""on overseas purchases""], ""3 points on every RM1"": [""on weekend local purchases""], ""1 point on every RM1"": [""on other retail purchases""]}","Earn up to 6x rewards points for retail spending, travel and dining.",True,"{""Personal Accident"": [""Up to RM1,700,000""], ""Delayed Flight"": [""Up to RM1,200""], ""Missed Flight"": [""Up to RM1,200""], ""Lost Luggage"": [""Up to RM2,500""], ""Delayed Luggage"": [""Up to RM1,200""]}",Complimentary unlimited Plaza Premium Lounge access to KLIA and klia2 for the first 250 card holders each month. What's more - you can enjoy travel insurance coverage of up to RM1.7 million.,True,"24 hours, 7 days a week Visa Platinum Concierge Service is available for information such as concert bookings, dinner reservations and more.",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Essential.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000d6/hong-leong-essential.jpg,hong_leong_bank,hong_leong_essential,Hong Leong Essential,,,,15% p.a.,0,free*,2000.0,,Anybody,True,"{""All Retail"": [""1%"", ""uncapped"", ""from RM7,001 and above monthly""], ""Insurance Transactions"": [""0.4%"", ""uncapped"", ""any amount monthly""]}","With your Hong Leong Essential Credit Card, you always get something back. Whenever you use it for shopping or dining, you'll enjoy 1% cash back on your purchases. And there's no cap on how much you can get. The more you spend, the more cash back you get.",False,,,False,,,False,,False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Visa-Infinite-P.html,https://ringgitplus.com/img/card-400/52de46d478d623a405002db7/hong-leong-visa-infinite-p.jpg,hong_leong_bank,hong_leong_visa_infinite_p,Hong Leong Visa Infinite P,visa,,,15% p.a.,0,free,,,Invitation Only,False,,,True,"{""5 points on every RM14"": [""on local retail spends""], ""5 points on every RM9"": [""on overseas retail spends""]}","Get Malaysian Airlines Enrich Miles for every retail spend charged to this Visa Infinite P credit card. Spend RM2.80 locally or RM1.80 overseas, you will receive 1 MAS Enrich Miles point, which is non-expiry!",True,"{""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM2,000""], ""Missed Flight"": [""Up to RM2,000""], ""Lost Luggage"": [""Up to RM8,000""], ""Delayed Luggage"": [""Up to RM4,000""]}","You will have complimentary 4x access to Priority Pass airport lounges worldwide, comprehensive travel insurance plus benefits, and Visa Infinite Concierge Services to help you with any bookings or reservations at any time of the day.",True,"Enjoy preferential foreign currency exchange rate at domestic airports, and 24-Hour Hong Leong Premium Card Services Line to assist you at anytime, anywhere.",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Visa-Infinite.html,https://ringgitplus.com/img/card-400/52de431e78d623a405002db3/hong-leong-visa-infinite.jpg,hong_leong_bank,hong_leong_visa_infinite,Hong Leong Visa Infinite,visa,,,15% p.a.,0,free,12500.0,,Anybody,False,,,True,"{""5 points on every RM14"": [""on local retail spends""], ""5 points on every RM9"": [""on overseas retail spends""]}","Any retail spends on your credit card will be converted automatically to Malaysian Airlines Enrich Miles. To receive 1 MAS Enrich Mile, you need to spend RM2.80 locally, or RM1.80 overseas. The loyalty points that you earned will never expire!",True,"{""Personal Accident"": [""Up to RM3,000,000""], ""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM2,000""], ""Missed Flight"": [""Up to RM2,000""], ""Lost Luggage"": [""Up to RM8,000""], ""Delayed Luggage"": [""Up to RM4,000""]}","You will have complimentary 4x access to Plaza Premium Airport Lounges in Malaysia and Singapore, comprehensive travel insurance plus benefits, and Visa Infinite Concierge Services to help you with any bookings or reservations at any time of the day.",True,"Enjoy preferential foreign currency exchange rate at domestic airports, and 24-Hour Hong Leong Premium Card Services Line to assist you at anytime, anywhere.",False,
https://ringgitplus.com/en/credit-card/The-Store-Pacific-Hong-Leong-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000c2/the-store-pacific-hong-leong-platinum-mastercard.jpg,hong_leong_bank,the_store_pacific_hong_leong_platinum_mastercard,The Store Pacific Hong Leong Platinum MasterCard,mastercard,,,15% p.a.,0,free*,5000.0,,Anybody,True,"{""The Store and Pacific"": [""6%"", ""RM30"", ""from RM1,501 and above monthly""], ""Other Retail"": [""0.5%"", ""uncapped"", ""from RM1 and above in a single receipt""]}","Earn up to 6% cashback at The Store and Pacific, capped at RM30 per month. 0.5% uncapped cashback on any other retail purchases.",False,,,True,"{""Personal Accident"": [""Up to RM300,000""], ""Travel Insurance"": [""Up to RM1,700,000""], ""Delayed Flight"": [""Up to RM1,200""], ""Missed Flight"": [""Up to RM1,200""], ""Lost Luggage"": [""Up to RM2,500""], ""Delayed Luggage"": [""Up to RM1,200""]}",Travel with peace of mind with the Hong Leong Travel Protection Plan. Just charge your holiday tickets to your credit card and enjoy complimentary coverage.,False,,False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Platinum-Business-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000c4/hong-leong-platinum-business-mastercard.jpg,hong_leong_bank,hong_leong_platinum_business_mastercard,Hong Leong Platinum Business MasterCard,mastercard,,,15% p.a.,0,free*,5000.0,,Anybody,False,,,False,,,True,,Enjoy 6x complimentary access to Plaza Premium Lounge in Malaysia and Singapore (per year). Get preferential Forex Rates to save more money.,True,Take advantage of our low interest rate of 12.85% p.a. whenever you use your Platinum Business Credit Card's cheque facility and enjoy great savings.,False,
https://ringgitplus.com/en/credit-card/Hong-Leong-AirAsia-Platinum-Visa.html,https://ringgitplus.com/img/card-400/5c25a8533789a7aa1e09058a/hong-leong-airasia-platinum-visa.jpg,hong_leong_bank,hong_leong_airasia_platinum_visa,Hong Leong AirAsia Platinum Visa,visa,,,15% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""1 point on every RM -"": [""for AirAsia transactions""], ""1 point on every RM2"": [""for overseas transactions""], ""1 point on every RM3"": [""for local transactions""]}","Get 5,000 Welcome BIG Points with min. spend RM2,500 in the first 60 days upon card approval + 5,000 Additional BIG Points per quarter with min. spend RM5,000 per quarter.",True,,Earn 1 BIG Point for every RM1 AirAsia flight booking spend.,True,"Enjoy instant upgrade to Platinum Freedom Flyer status where you get to enjoy Priority Check-in, Priority Boarding, Xpress baggage collection and up to 7X more BIG Points!",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-AirAsia-Gold-Visa.html,https://ringgitplus.com/img/card-400/5c25e03bf38a34286a6bb3b1/hong-leong-airasia-gold-visa.jpg,hong_leong_bank,hong_leong_airasia_gold_visa,Hong Leong AirAsia Gold Visa,visa,,,15% p.a.,0,free*,2000.0,,Anybody,False,,,True,"{""1 point on every RM1"": [""for AirAsia transactions""], ""1 point on every RM2"": [""for overseas transactions""], ""1 point on every RM5"": [""for local transactions""]}",Earn 1 BIG Point for every RM2 overseas spend and RM5 local spend.,True,,Earn 1 BIG Point for every RM1 AirAsia flight booking spend.,True,"Enjoy 3,000 Welcome BIG Points when you spend min. RM1,500 within 60 days of the card approval and extra 3,000 BIG Points when you spend min. RM3,000 per calendar quarter.",False,
https://ringgitplus.com/en/credit-card/Hong-Leong-Emirates-HLB-Platinum-Card.html,https://ringgitplus.com/img/card-400/5d8c43e829b550c865d2b001/hong-leong-emirates-hlb-platinum-card.jpg,hong_leong_bank,hong_leong_emirates_hlb_platinum_card,Hong Leong Emirates HLB Platinum Card,,,,15% p.a.,0,free*,5000.0,,Anybody,False,,,True,"{""1.5 points on every RM4"": [""for Emirates transaction""], ""1.25 points on every RM4"": [""for overseas transaction""], ""0.5 point on every RM4"": [""for local transaction""]}","Earn 2,500 Skywards Miles as Welcome Bonus for your first retail transaction (within 45 days from the card approval date) and 2,500 Skywards Miles as Anniversary Bonus when you spend RM50,000 within the card anniversary.",True,"{""Personal Accident"": [""Up to RM40,000""], ""Travel Insurance"": [""Up to RM1,500,000""], ""Delayed Flight"": [""Up to RM12,000""], ""Missed Flight"": [""Up to RM12,000""], ""Lost Luggage"": [""Up to RM12,000""], ""Delayed Luggage"": [""Up to RM12,000""]}","Get Skyward Miles Welcome Bonus and Anniversary Bonus of 2,500 Miles each. Enjoy free airport transfer and overseas medical, travel & retail insurance.",True,Free 1x green fee/month at selected golf clubs in Malaysia and travel & lifestyle services.,False,
